customer_id,monthly_charges,prev_monthly_charges,tickets_7d,tickets_30d,tickets_90d,avg_sentiment,category_billing,category_technical,category_general,days_since_last_ticket,contract_type,tenure_months,churn
CUST_0955,72.8875,89.46,2,5,6,-0.131,1,1,0,43,Month-to-month,3,1
CUST_0956,89.8625,92.9,3,2,9,-0.073,2,3,2,10,Two year,71,0
CUST_0957,30.875,106.17,2,2,8,0.059,1,2,0,35,One year,14,0
CUST_0958,45.7875,47.41,0,3,5,0.935,2,2,3,12,One year,48,0
CUST_0959,117.25,100.71,1,6,8,0.809,1,0,3,56,Month-to-month,37,1
CUST_0960,35.35,39.52,1,8,7,0.219,1,2,0,83,Month-to-month,3,1
CUST_0961,100.39999999999999,54.53,2,5,16,-0.922,2,0,0,24,One year,49,1
CUST_0962,55.6625,53.56,1,3,8,0.225,2,3,1,69,Two year,56,0
CUST_0963,73.6625,117.85,1,2,7,-0.821,1,4,2,36,Two year,60,1
CUST_0964,61.0875,105.65,1,2,6,0.421,2,2,0,89,One year,13,0
CUST_0965,69.4625,90.12,1,2,12,-0.22,4,4,1,3,Month-to-month,53,1
CUST_0966,114.875,92.71,0,3,3,0.675,3,4,1,25,Two year,50,0
CUST_0967,62.1375,76.21,2,5,5,0.885,0,4,1,81,Two year,19,0
CUST_0968,95.8,114.71,1,7,6,-0.166,2,2,1,12,Month-to-month,26,1
CUST_0969,84.5125,69.63,0,9,11,-0.079,0,3,0,71,Month-to-month,53,1
CUST_0970,107.9625,58.05,2,2,6,0.18,2,0,1,50,Month-to-month,57,1
CUST_0971,142.10000000000002,36.3,1,6,6,-0.606,0,4,1,46,One year,38,1
CUST_0972,116.575,98.62,1,4,5,0.855,2,2,2,32,One year,9,0
CUST_0973,51.862500000000004,93.44,1,4,6,-0.134,4,4,0,79,One year,46,0
CUST_0974,28.900000000000002,58.44,3,6,9,-0.666,3,1,0,41,Month-to-month,4,1
CUST_0975,57.787499999999994,22.52,1,2,5,0.525,3,4,0,30,One year,71,1
CUST_0976,99.3875,103.9,0,5,8,-0.562,1,3,1,39,Month-to-month,50,1
CUST_0977,31.425,21.14,0,3,9,-0.713,2,3,3,86,One year,70,1
CUST_0978,87.05,90.37,2,5,6,0.126,3,4,0,15,One year,5,0
CUST_0979,99.60000000000001,117.03,1,8,8,0.343,5,1,1,55,Two year,70,1
CUST_0980,66.775,63.77,0,5,9,0.139,0,3,2,73,Month-to-month,34,1
CUST_0981,121.36250000000001,43.5,0,7,9,0.313,1,5,0,35,Two year,65,1
CUST_0982,38.325,90.49,1,4,4,-0.769,1,3,1,84,Month-to-month,18,1
CUST_0983,34.3875,101.71,0,3,8,-0.048,2,3,2,79,One year,27,0
CUST_0984,116.02499999999999,74.64,2,6,9,-0.286,2,4,0,55,One year,10,0
CUST_0985,86.9375,116.7,0,9,9,0.947,2,2,2,47,One year,2,1
CUST_0986,111.05000000000001,25.17,0,4,4,-0.901,4,4,1,79,Month-to-month,61,1
CUST_0987,79.35,70.48,2,6,7,-0.403,0,7,0,57,Month-to-month,22,1
CUST_0988,55.8,91.85,0,6,8,0.884,1,2,0,14,One year,10,0
CUST_0989,127.38749999999999,106.26,2,2,10,0.967,0,3,0,71,Two year,59,0
CUST_0990,124.925,37.93,1,7,6,0.65,1,2,0,14,One year,12,1
CUST_0991,111.8375,100.0,1,9,6,-0.848,4,2,0,20,One year,63,1
CUST_0992,59.0125,75.27,1,3,7,0.123,1,2,0,63,One year,15,0
CUST_0993,98.77499999999999,59.66,2,4,8,-0.2,0,2,0,84,One year,63,0
CUST_0994,70.125,33.17,3,5,9,0.613,5,2,0,6,Two year,65,0
CUST_0995,36.45,106.53,3,3,15,-0.89,3,4,2,51,Two year,38,1
CUST_0996,139.6625,35.73,2,4,8,-0.606,2,2,1,18,Two year,6,1
CUST_0997,42.1,50.98,1,4,5,-0.022,2,0,2,85,Month-to-month,6,1
CUST_0998,143.775,49.0,0,3,6,-0.685,3,1,2,45,One year,38,1
CUST_0999,80.75,107.14,1,9,12,0.385,2,2,3,37,Month-to-month,48,1
CUST_1000,48.137499999999996,87.27,1,2,10,0.642,5,7,2,12,One year,15,0
CUST_1001,92.7375,99.67,1,10,4,0.409,3,3,0,89,Two year,29,1
CUST_1002,134.1125,45.05,0,5,5,-0.119,3,1,0,43,One year,2,1
CUST_1003,116.525,82.49,0,5,14,0.757,2,3,0,21,Two year,16,0
CUST_1004,125.82499999999999,77.17,2,2,5,-0.725,3,4,1,70,One year,58,1
CUST_1005,107.35,103.28,1,5,15,-0.479,1,5,0,34,One year,34,0
CUST_1006,111.53750000000001,110.61,1,3,7,-0.021,1,3,2,2,Two year,43,0
CUST_1007,131.15,21.22,1,5,8,-0.877,3,3,2,15,One year,24,0
CUST_1008,56.2125,87.4,1,3,5,-0.809,2,2,2,44,Two year,25,1
CUST_1009,86.175,25.18,2,3,6,-0.205,1,0,0,15,Two year,41,1
CUST_1010,52.65,74.89,1,7,13,0.888,1,1,1,65,One year,33,1
CUST_1011,148.4625,48.76,2,6,10,0.817,1,3,0,80,Two year,43,1
CUST_1012,143.0125,50.68,2,11,5,-0.068,2,2,1,37,Month-to-month,17,1
CUST_1013,29.925,55.3,1,4,11,-0.716,2,4,4,23,Month-to-month,7,1
CUST_1014,113.2,82.13,3,4,6,-0.644,1,0,2,85,One year,59,1
CUST_1015,140.65,53.4,1,4,10,-0.245,3,4,1,49,Two year,27,1
CUST_1016,47.575,93.27,0,4,4,-0.58,3,4,1,86,Month-to-month,36,1
CUST_1017,95.98750000000001,60.45,1,6,6,-0.834,2,3,0,82,Month-to-month,19,0
CUST_1018,139.4375,26.84,0,3,9,0.348,2,4,1,56,Two year,15,1
CUST_1019,29.2375,98.38,1,4,10,0.163,2,3,2,55,Month-to-month,70,1
CUST_1020,112.175,48.58,1,4,6,-0.417,2,0,4,85,Month-to-month,57,1
CUST_1021,62.162499999999994,63.28,0,5,6,0.558,3,1,1,80,One year,69,0
CUST_1022,140.55,88.54,0,3,3,0.552,5,3,2,65,One year,53,1
CUST_1023,146.3875,53.25,1,3,13,-0.018,2,5,1,77,Two year,69,1
CUST_1024,143.03750000000002,25.66,1,7,10,-0.807,2,4,1,76,Two year,2,1
CUST_1025,84.275,57.39,1,6,8,0.837,1,3,0,80,Month-to-month,18,1
CUST_1026,132.75,114.44,1,9,14,0.337,0,3,2,72,One year,32,1
CUST_1027,130.5625,84.17,1,3,7,-0.506,2,1,0,61,Two year,29,1
CUST_1028,64.88749999999999,87.15,2,4,12,0.221,0,3,1,13,Month-to-month,49,1
CUST_1029,128.6125,83.23,2,7,9,-0.19,3,3,1,65,One year,60,0
CUST_1030,29.625,39.9,1,6,12,0.271,3,4,2,59,Two year,28,0
CUST_1031,99.5375,61.83,2,7,3,-0.052,2,5,3,20,One year,27,0
CUST_1032,53.75,95.09,3,6,7,-0.029,0,4,1,34,Month-to-month,8,1
CUST_1033,40.075,30.14,2,5,7,0.472,3,2,1,29,Month-to-month,23,1
CUST_1034,34.625,47.79,2,6,8,0.227,3,2,1,80,Month-to-month,32,0
CUST_1035,112.0375,47.63,2,8,8,-0.84,3,2,1,38,One year,15,1
CUST_1036,67.4875,63.2,1,6,9,-0.869,2,3,2,24,Two year,68,1
CUST_1037,115.60000000000001,118.04,1,8,7,-0.39,2,7,1,43,Two year,40,1
CUST_1038,33.175,26.75,0,4,4,-0.14,2,5,1,58,Month-to-month,57,1
CUST_1039,64.4125,71.87,2,6,9,-0.45,0,4,1,5,Month-to-month,47,1
CUST_1040,92.4375,37.94,0,2,12,0.303,2,0,0,2,Month-to-month,10,1
CUST_1041,123.83749999999999,117.07,0,5,7,-0.61,0,0,0,35,Month-to-month,56,1
CUST_1042,64.85000000000001,31.33,1,3,9,0.408,2,6,5,0,One year,52,1
CUST_1043,103.23750000000001,60.36,0,6,7,0.546,2,6,0,33,Month-to-month,63,1
CUST_1044,135.75,93.79,1,4,11,-0.751,4,2,1,64,Month-to-month,51,1
CUST_1045,101.98750000000001,90.46,0,5,8,0.302,2,2,2,25,Two year,70,0
CUST_1046,54.125,62.27,0,6,8,0.923,2,2,0,17,One year,9,0
CUST_1047,28.05,54.65,1,7,9,-0.614,2,3,3,35,Month-to-month,41,1
CUST_1048,133.76250000000002,59.76,0,4,3,0.819,0,0,1,5,One year,40,1
CUST_1049,27.662499999999998,46.43,2,6,8,0.212,3,0,0,74,Month-to-month,16,1
CUST_1050,134.3375,40.53,0,7,9,0.182,3,2,1,43,One year,25,1
CUST_1051,91.1125,68.3,0,6,6,-0.896,2,6,1,39,Month-to-month,10,1
CUST_1052,142.3875,46.85,1,7,9,0.497,1,4,1,29,Month-to-month,30,1
CUST_1053,124.85,48.75,0,3,7,-0.043,4,2,0,77,One year,9,1
CUST_1054,149.7375,85.68,1,5,8,0.442,2,1,1,73,Month-to-month,40,1
CUST_1055,68.8375,116.85,1,7,8,0.618,1,4,0,30,Month-to-month,57,1
CUST_1056,120.9,80.36,0,3,9,0.048,3,5,0,57,One year,46,0
CUST_1057,75.2375,27.7,1,2,9,-0.473,1,1,2,54,Two year,7,1
CUST_1058,84.9875,27.56,1,3,8,-0.717,2,3,0,35,Two year,43,1
CUST_1059,103.4375,115.14,1,4,8,-0.679,1,2,1,78,Month-to-month,48,1
CUST_1060,134.2125,49.73,1,5,8,0.734,1,4,0,29,One year,57,1
CUST_1061,148.0125,29.21,1,3,7,-0.753,3,5,2,47,Two year,17,1
CUST_1062,121.0375,79.9,1,4,9,-0.231,0,5,1,77,One year,25,0
CUST_1063,77.225,82.36,0,4,6,-0.331,1,0,0,86,Two year,7,0
CUST_1064,77.675,84.85,1,7,6,0.731,1,5,0,16,Month-to-month,55,1
CUST_1065,117.2,46.74,0,3,6,-0.045,2,1,1,26,One year,19,1
CUST_1066,54.85,21.51,2,5,7,0.993,3,1,1,62,Month-to-month,32,1
CUST_1067,38.8125,116.5,2,4,8,0.474,2,5,1,76,Month-to-month,32,1
CUST_1068,69.325,45.09,3,6,10,0.702,3,2,0,13,Month-to-month,26,1
CUST_1069,60.9,87.6,1,7,9,-0.803,2,1,2,25,One year,22,1
CUST_1070,62.0375,90.66,0,5,8,-0.494,3,3,1,42,Two year,55,0
CUST_1071,54.2,81.0,0,5,8,-0.729,1,1,2,74,Month-to-month,57,1
CUST_1072,30.262500000000003,51.29,3,5,3,-0.073,1,4,1,0,One year,8,0
CUST_1073,27.237499999999997,47.11,0,4,9,0.437,1,3,0,23,Two year,46,0
CUST_1074,148.4625,79.77,0,5,11,-0.662,3,0,1,19,Month-to-month,5,1
CUST_1075,78.475,106.61,0,8,12,-0.74,3,2,0,71,Two year,12,1
CUST_1076,73.0375,114.67,1,4,5,0.229,2,3,0,7,Two year,27,0
CUST_1077,109.94999999999999,30.59,1,3,8,-0.539,0,1,1,29,One year,11,1
CUST_1078,52.287499999999994,35.48,0,5,11,-0.041,1,3,0,17,One year,36,0
CUST_1079,143.75,114.47,0,3,12,-0.898,2,6,0,76,One year,52,1
CUST_1080,123.2875,93.65,2,6,0,0.361,2,2,0,82,Two year,2,0
CUST_1081,36.175000000000004,108.3,2,7,7,0.083,2,2,1,12,Two year,71,0
CUST_1082,77.2,40.26,0,4,12,0.295,0,2,2,47,One year,12,1
CUST_1083,134.8875,78.76,2,5,5,-0.449,3,3,1,59,Two year,55,1
CUST_1084,143.0875,90.11,1,2,7,-0.443,3,4,3,25,Two year,31,1
CUST_1085,83.425,88.01,2,3,6,0.603,2,8,2,8,Two year,32,0
CUST_1086,101.67500000000001,60.82,1,9,8,0.437,1,6,1,52,One year,64,1
CUST_1087,45.875,21.54,0,8,12,0.159,4,6,0,70,Month-to-month,59,1
CUST_1088,148.9,78.29,0,4,9,0.256,2,2,1,8,Month-to-month,25,1
CUST_1089,53.962500000000006,45.31,0,4,12,-0.812,4,6,0,25,One year,69,1
CUST_1090,142.8375,65.03,2,5,8,0.712,1,3,1,32,Two year,68,1
CUST_1091,106.19999999999999,115.76,1,6,8,0.54,2,5,0,32,One year,44,0
CUST_1092,100.96249999999999,59.9,0,5,14,0.181,2,3,1,51,Month-to-month,43,1
CUST_1093,89.08749999999999,103.98,0,6,9,0.837,0,1,3,39,One year,15,0
CUST_1094,53.8375,38.85,1,3,8,-0.663,1,2,1,3,Month-to-month,13,1
CUST_1095,47.0625,87.25,1,6,5,0.373,2,4,1,27,Month-to-month,69,1
CUST_1096,52.5625,117.7,1,5,1,0.926,5,4,2,53,One year,70,0
CUST_1097,48.3,30.19,0,6,6,-0.38,4,1,1,67,One year,45,1
CUST_1098,122.44999999999999,20.83,0,6,7,-0.969,4,5,1,48,Month-to-month,25,1
CUST_1099,68.7625,63.36,1,6,8,0.47,2,0,1,5,Two year,25,0
CUST_1100,32.225,29.26,2,5,5,-0.986,3,1,0,32,Two year,10,0
CUST_1101,146.1375,94.84,1,2,8,0.745,1,1,0,4,Month-to-month,62,1
CUST_1102,135.475,111.45,0,6,5,-0.887,4,6,2,82,Two year,12,1
CUST_1103,140.975,63.4,0,5,6,0.306,3,3,0,17,Month-to-month,67,1
CUST_1104,149.36249999999998,45.87,1,8,14,-0.246,2,0,2,2,Month-to-month,29,1
CUST_1105,46.7375,63.44,0,3,5,-0.593,1,5,2,1,Month-to-month,43,1
CUST_1106,74.52499999999999,92.34,1,5,4,0.797,2,1,0,64,One year,37,0
CUST_1107,119.77499999999999,20.91,2,5,12,0.492,4,3,1,34,One year,69,1
CUST_1108,112.0,78.95,0,5,6,-0.319,3,1,1,50,One year,11,0
CUST_1109,44.2375,81.33,0,5,8,-0.432,2,3,0,67,Month-to-month,40,1
CUST_1110,126.975,83.77,2,4,7,0.472,2,5,0,34,One year,63,0
CUST_1111,53.05,44.2,2,5,3,0.673,1,4,2,71,Two year,22,0
CUST_1112,52.975,91.41,0,5,9,0.432,5,3,2,43,Two year,15,0
CUST_1113,92.125,29.14,1,5,7,0.28,3,5,1,28,One year,9,1
CUST_1114,99.11250000000001,39.93,0,4,7,-0.544,2,3,1,35,One year,70,1
CUST_1115,97.5125,107.75,1,4,7,0.706,2,3,1,77,Month-to-month,64,1
CUST_1116,36.4375,93.87,2,4,8,0.499,4,3,2,41,One year,6,0
CUST_1117,134.6875,21.37,1,7,9,0.035,3,5,3,6,One year,43,1
CUST_1118,58.2,44.84,0,4,8,0.023,1,2,1,12,One year,20,0
CUST_1119,41.1875,41.44,1,8,13,0.138,2,1,1,21,Month-to-month,43,1
CUST_1120,136.0875,47.08,1,6,9,0.657,3,3,4,56,Two year,62,1
CUST_1121,144.46249999999998,44.76,1,5,11,0.485,1,2,0,44,Month-to-month,67,1
CUST_1122,132.7625,26.25,2,5,10,0.712,0,2,3,53,One year,52,1
CUST_1123,126.1875,65.89,0,2,6,0.015,0,6,1,1,One year,26,1
CUST_1124,106.89999999999999,93.27,1,7,4,0.249,1,3,0,71,Two year,31,0
CUST_1125,93.86250000000001,80.67,2,4,8,0.709,0,4,1,56,One year,55,0
CUST_1126,35.875,87.29,0,5,10,-0.535,2,1,3,84,Month-to-month,68,1
CUST_1127,76.0625,28.11,0,5,4,-0.112,1,4,0,83,Month-to-month,57,1
CUST_1128,71.5875,115.15,1,6,11,0.241,1,1,0,74,Month-to-month,24,1
CUST_1129,57.474999999999994,103.85,2,4,11,0.83,0,0,2,33,Month-to-month,65,1
CUST_1130,115.42500000000001,100.51,2,7,6,-0.968,1,7,0,43,One year,26,1
CUST_1131,86.98750000000001,102.3,0,3,5,-0.575,1,2,0,68,Month-to-month,49,1
CUST_1132,35.125,113.27,1,6,12,-0.531,1,2,3,52,One year,38,0
CUST_1133,52.525000000000006,74.43,2,2,8,-0.347,5,5,0,61,Month-to-month,36,1
CUST_1134,110.4125,40.03,2,8,10,-0.436,2,0,1,32,Two year,54,1
CUST_1135,34.5125,81.68,2,4,6,0.18,2,2,0,75,Two year,9,0
CUST_1136,131.4,94.29,1,4,6,0.771,2,2,0,68,Month-to-month,42,1
CUST_1137,86.8875,93.79,2,3,10,0.274,3,2,0,0,Two year,24,0
CUST_1138,85.075,72.14,1,6,5,-0.517,1,3,0,34,Two year,40,1
CUST_1139,99.05,26.85,0,3,9,0.728,1,3,1,24,Two year,8,1
CUST_1140,128.0875,57.11,0,6,10,0.264,2,5,2,3,Two year,54,0
CUST_1141,68.475,112.08,1,5,13,-0.562,0,7,0,72,One year,11,1
CUST_1142,109.75,78.44,2,4,4,-0.277,5,2,2,66,Month-to-month,56,1
CUST_1143,95.71249999999999,73.83,0,5,6,0.58,2,5,4,83,Two year,29,0
CUST_1144,58.375,46.89,0,5,9,0.478,2,4,1,9,One year,42,0
CUST_1145,134.825,56.84,1,5,9,0.153,1,5,0,19,Two year,6,1
CUST_1146,124.675,109.53,4,3,9,-0.71,0,3,3,39,One year,3,1
CUST_1147,107.3125,86.65,0,4,6,0.607,4,0,0,66,Month-to-month,65,1
CUST_1148,131.325,98.74,1,6,5,-0.385,0,1,1,74,One year,12,0
CUST_1149,133.4125,65.43,1,4,10,0.543,2,7,0,14,Month-to-month,36,1
CUST_1150,113.55000000000001,83.02,1,7,11,0.295,4,0,3,27,One year,56,0
CUST_1151,129.625,44.84,1,6,9,-0.472,3,1,2,34,One year,52,1
CUST_1152,112.1875,90.55,0,6,10,-0.575,2,4,1,6,Two year,32,1
CUST_1153,110.0125,62.76,1,5,5,-0.738,1,4,2,53,Two year,56,1
CUST_1154,102.325,64.25,2,3,8,-0.516,3,1,1,41,One year,11,1
CUST_1155,119.08749999999999,84.93,1,2,6,-0.684,3,1,2,37,One year,1,1
CUST_1156,44.825,113.63,2,4,9,0.234,0,2,1,82,One year,6,0
CUST_1157,135.1125,26.4,2,3,11,0.198,0,2,2,63,Month-to-month,24,0
CUST_1158,133.97500000000002,102.47,2,3,5,0.172,1,7,2,56,One year,24,0
CUST_1159,28.650000000000002,49.24,2,6,11,0.284,2,3,3,28,Month-to-month,9,1
CUST_1160,128.225,64.39,0,3,11,0.63,7,2,1,65,Month-to-month,59,1
CUST_1161,41.1125,22.19,1,5,8,0.827,1,0,0,82,Month-to-month,70,1
CUST_1162,66.8875,50.1,1,7,5,-0.539,2,3,2,72,Month-to-month,23,1
CUST_1163,117.9375,70.26,2,6,10,0.176,2,0,2,5,Month-to-month,17,1
CUST_1164,45.099999999999994,25.62,1,7,6,-0.843,1,2,0,80,Month-to-month,25,1
CUST_1165,127.25,69.11,0,6,7,-0.76,2,2,0,1,Month-to-month,38,1
CUST_1166,129.0125,112.71,2,6,5,0.309,2,2,1,38,One year,3,0
CUST_1167,88.4375,30.54,1,4,7,-0.027,0,2,1,5,Month-to-month,67,1
CUST_1168,25.8,96.44,0,2,10,0.517,0,3,0,13,One year,14,0
CUST_1169,60.875,60.97,0,4,12,-0.149,2,6,1,89,One year,10,0
CUST_1170,102.1125,85.52,3,7,8,-0.745,2,3,3,17,Month-to-month,66,1
CUST_1171,147.65,46.02,0,8,6,0.744,0,1,1,69,One year,71,1
CUST_1172,103.97500000000001,35.95,1,3,10,-0.834,3,1,0,75,One year,14,1
CUST_1173,57.474999999999994,36.05,1,2,5,-0.622,3,3,1,21,Month-to-month,10,1
CUST_1174,104.25,27.05,0,6,2,-0.446,4,0,0,77,One year,49,1
CUST_1175,92.5,38.56,0,6,5,0.991,2,5,0,12,One year,62,1
CUST_1176,122.47500000000001,86.42,2,7,5,-0.166,2,3,2,72,Two year,48,0
CUST_1177,38.375,108.17,0,5,12,0.003,3,4,4,9,Two year,3,0
CUST_1178,120.125,101.41,0,3,15,0.539,4,8,1,26,Month-to-month,47,1
CUST_1179,92.6625,88.51,2,7,9,0.273,1,0,2,13,Month-to-month,60,1
CUST_1180,145.375,31.04,0,4,7,0.683,2,2,2,8,Month-to-month,25,1
CUST_1181,67.7375,48.92,1,6,9,-0.027,1,1,0,8,Month-to-month,7,0
CUST_1182,104.075,50.98,0,3,11,0.944,6,2,1,89,Month-to-month,39,1
CUST_1183,141.5,45.0,1,6,6,0.594,1,3,0,56,Two year,43,1
CUST_1184,37.8125,71.5,0,8,7,-0.197,7,2,1,34,Two year,46,1
CUST_1185,142.15,73.56,2,3,5,-0.237,2,3,1,25,One year,43,0
CUST_1186,110.98750000000001,55.69,1,5,11,0.859,2,8,2,40,Two year,29,1
CUST_1187,33.475,55.38,0,4,5,0.369,5,1,1,66,Month-to-month,66,1
CUST_1188,62.625,102.86,3,4,7,0.243,2,1,1,29,Two year,69,0
CUST_1189,113.52499999999999,98.93,1,6,9,0.516,2,4,0,28,One year,27,0
CUST_1190,33.425,50.78,3,7,7,0.122,2,2,1,83,Month-to-month,3,1
CUST_1191,97.775,111.38,2,3,6,-0.682,3,3,1,67,Month-to-month,56,1
CUST_1192,68.23750000000001,115.28,0,4,10,-0.362,2,6,1,13,One year,64,0
CUST_1193,102.61250000000001,52.67,1,6,1,0.116,0,4,0,51,Two year,21,1
CUST_1194,30.7125,55.44,1,6,10,-0.964,1,2,0,38,One year,24,1
CUST_1195,133.9375,70.56,1,6,8,-0.125,2,4,0,20,Month-to-month,20,1
CUST_1196,146.6875,114.11,0,8,10,0.512,3,3,3,70,Month-to-month,52,1
CUST_1197,146.1125,107.63,2,5,5,-0.672,2,1,0,5,Two year,13,1
CUST_1198,118.7125,30.26,0,6,9,-0.871,1,4,2,54,One year,70,1
CUST_1199,41.262499999999996,59.27,2,6,11,0.672,3,2,0,39,Two year,43,0
CUST_1200,119.7875,75.34,0,3,6,0.235,4,0,1,69,Month-to-month,37,1
CUST_1201,28.075000000000003,70.31,4,4,4,-0.647,0,3,3,24,One year,30,1
CUST_1202,27.762500000000003,39.39,1,3,9,0.613,1,5,1,3,One year,15,0
CUST_1203,65.45,105.88,0,4,3,0.316,1,5,0,88,Two year,25,0
CUST_1204,86.075,87.69,1,3,1,-0.332,1,1,1,81,Month-to-month,38,1
CUST_1205,121.30000000000001,103.79,2,10,10,-0.248,2,5,0,33,One year,43,1
CUST_1206,110.4125,105.88,1,4,7,-0.688,3,3,0,88,Two year,30,1
CUST_1207,80.73750000000001,94.84,1,4,10,0.671,4,3,0,21,Month-to-month,40,1
CUST_1208,59.2,63.92,2,8,6,0.018,1,6,3,55,Month-to-month,59,1
CUST_1209,149.6375,81.05,1,4,10,0.114,1,3,1,45,Month-to-month,23,1
CUST_1210,78.27499999999999,36.04,2,4,5,0.767,2,4,2,55,Two year,44,1
CUST_1211,81.425,87.36,1,2,11,-0.968,1,3,0,77,Month-to-month,1,1
CUST_1212,45.45,37.93,1,3,7,-0.866,0,3,0,74,Two year,41,1
CUST_1213,124.35000000000001,89.39,1,3,9,-0.677,4,1,3,26,Month-to-month,62,1
CUST_1214,111.7125,42.96,0,6,8,-0.94,0,4,1,89,Two year,60,1
CUST_1215,52.599999999999994,31.76,2,4,7,0.316,2,2,2,34,Two year,10,0
CUST_1216,35.3,36.53,0,7,4,0.268,3,3,1,15,One year,66,0
CUST_1217,110.0625,20.2,1,5,10,-0.578,1,4,0,19,Two year,57,1
CUST_1218,106.8125,91.87,0,5,9,-0.701,0,2,1,14,One year,42,1
CUST_1219,59.162499999999994,93.24,1,7,8,-0.709,3,2,2,77,Month-to-month,54,1
CUST_1220,143.8625,71.49,2,5,10,0.906,1,5,4,71,Month-to-month,42,1
CUST_1221,43.8875,36.14,2,5,8,0.387,2,3,0,23,Two year,66,0
CUST_1222,79.0375,28.36,0,7,17,0.171,1,5,1,61,Month-to-month,70,1
CUST_1223,142.95,21.91,1,6,14,-0.355,3,3,0,79,Month-to-month,11,1
CUST_1224,77.4625,36.57,2,3,11,-0.134,4,5,0,43,Two year,67,1
CUST_1225,104.8125,109.09,3,6,10,-0.821,2,5,1,13,Month-to-month,11,1
CUST_1226,74.7,44.15,2,5,14,0.996,2,2,2,72,Month-to-month,4,1
CUST_1227,59.275000000000006,55.43,1,3,6,0.51,3,2,0,76,Month-to-month,49,1
CUST_1228,148.0,30.53,0,5,10,0.243,0,3,2,50,One year,22,1
CUST_1229,76.1625,42.24,1,4,7,0.176,5,2,1,21,Month-to-month,37,1
CUST_1230,136.7625,71.92,0,5,5,0.009,1,3,0,31,Two year,10,1
CUST_1231,53.75,80.78,1,3,4,-0.485,3,2,1,79,Two year,20,0
CUST_1232,51.6375,44.54,1,3,9,-0.547,0,3,1,24,Month-to-month,50,1
CUST_1233,28.8875,25.77,2,4,2,0.099,3,1,1,48,Two year,31,0
CUST_1234,106.4625,59.1,3,6,5,-0.86,3,3,0,22,Two year,44,1
CUST_1235,71.0625,43.42,0,4,6,-0.851,3,4,0,36,Two year,31,1
CUST_1236,133.05,41.96,1,4,7,0.122,1,5,1,2,Two year,41,1
CUST_1237,84.14999999999999,115.99,1,6,4,0.84,3,4,0,59,Month-to-month,4,1
CUST_1238,146.02499999999998,81.63,0,4,5,0.829,0,1,1,58,Two year,14,1
CUST_1239,48.1875,75.69,0,5,8,-0.978,1,0,3,22,One year,46,1
CUST_1240,133.575,61.58,0,6,4,-0.785,2,4,2,32,One year,54,1
CUST_1241,122.07499999999999,62.89,2,7,5,0.166,2,5,2,53,One year,33,1
CUST_1242,121.36250000000001,74.09,1,5,7,0.697,1,3,2,38,Month-to-month,30,1
CUST_1243,130.6,89.64,1,4,11,0.909,1,3,1,24,Two year,9,0
CUST_1244,120.125,90.21,4,7,11,0.721,2,5,3,62,Month-to-month,38,1
CUST_1245,103.275,37.17,3,6,3,0.355,1,3,2,88,Two year,43,1
CUST_1246,41.4,70.01,0,3,10,-0.599,2,4,3,84,Two year,7,1
CUST_1247,29.0625,61.2,1,7,8,-0.855,2,2,0,58,Two year,40,1
CUST_1248,140.1,107.05,1,4,9,-0.905,2,0,0,30,Two year,62,1
CUST_1249,102.0875,83.14,1,5,8,0.224,1,3,1,48,Two year,55,0
CUST_1250,124.5625,73.25,0,4,4,-0.928,2,3,0,59,Month-to-month,35,1
CUST_1251,85.1875,31.54,2,12,5,0.478,0,0,2,63,Month-to-month,43,0
CUST_1252,39.6625,80.56,1,6,8,0.425,1,1,1,37,One year,11,0
CUST_1253,40.650000000000006,31.72,1,5,8,-0.841,1,6,0,70,Month-to-month,2,1
CUST_1254,110.7,53.72,1,6,10,0.813,6,1,0,76,One year,5,1
CUST_1255,78.7875,34.28,1,7,7,0.044,1,3,3,86,One year,40,1
CUST_1256,50.0625,89.21,1,5,6,0.809,1,3,0,7,Two year,46,0
CUST_1257,86.44999999999999,40.63,0,3,5,0.803,1,5,1,84,Month-to-month,21,1
CUST_1258,33.025000000000006,59.19,1,4,9,-0.606,7,5,1,12,Month-to-month,9,1
CUST_1259,97.75,109.57,0,5,8,-0.239,1,2,0,25,Two year,71,0
CUST_1260,58.625,40.43,1,4,13,-0.731,1,3,0,9,Two year,27,1
CUST_1261,124.7,70.78,0,6,7,0.55,2,3,1,55,One year,17,1
CUST_1262,63.8,61.93,4,7,8,0.008,2,4,0,3,Month-to-month,66,1
CUST_1263,81.89999999999999,21.81,0,2,8,0.858,3,1,1,30,Month-to-month,26,1
CUST_1264,26.45,99.28,3,4,6,-0.584,2,2,1,16,One year,45,0
CUST_1265,34.05,26.9,0,5,12,0.377,2,7,0,7,One year,55,0
CUST_1266,74.0625,67.43,3,6,9,0.978,2,3,1,51,One year,40,1
CUST_1267,84.9875,76.07,0,4,9,0.331,2,2,1,36,Two year,16,0
CUST_1268,100.0,82.84,0,2,7,-0.862,0,3,1,19,One year,32,1
CUST_1269,61.462500000000006,88.86,1,4,10,0.177,2,1,3,46,One year,35,0
CUST_1270,111.875,45.33,0,3,10,-0.64,2,3,2,73,Two year,64,1
CUST_1271,132.51250000000002,21.0,1,6,8,-0.939,2,2,2,50,One year,64,1
CUST_1272,122.4875,92.34,1,3,6,-0.33,2,2,3,57,One year,15,0
